2025-02-09 23:15:19,707: root: INFO: MLTrader : Executing the initialize lifecycle method
2025-02-09 23:15:20,264: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2025-02-09 23:15:20,265: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2025-02-09 23:15:20,265: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2025-02-09 23:15:20,265: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2025-02-09 23:15:20,265: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-02-09 23:15:20[0m
2025-02-09 23:15:20,265: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-02-09 23:15:20,852: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-02-09 23:15:22,088: root: INFO: [34mMLTrader : Trading iteration ended at 2025-02-09 23:15:22[0m
2025-02-09 23:15:22,088: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-02-09 23:15:22,089: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2025-02-09 23:15:22,089: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2025-02-09 23:15:22,089: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2025-02-09 23:15:22[0m
2025-02-09 23:15:22,089: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-02-09 23:15:22,090: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-02-09 23:15:22,316: root: INFO: [34mMLTrader : Trading iteration ended at 2025-02-09 23:15:22[0m
2025-02-09 23:15:22,317: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2025-02-09 23:15:22,318: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2025-02-09 23:15:22,318: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2025-02-09 23:15:22,318: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2025-02-09 23:15:22,319: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2025-02-09 23:15:22,320: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2025-02-09 23:15:22,320: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
